172.217.30.110;0.025977;2018-06-26 10:40:09.079143;0
172.217.30.110;0.024974;2018-06-26 10:40:09.606552;0
172.217.30.110;0.025758;2018-06-26 10:40:10.135275;0
172.217.30.110;0.024440;2018-06-26 10:40:10.661947;0
172.217.30.110;0.025172;2018-06-26 10:40:11.189089;0
172.217.30.110;0.037333;2018-06-26 10:40:11.728632;0
172.217.30.110;0.025598;2018-06-26 10:40:12.256163;0
172.217.30.110;0.025234;2018-06-26 10:40:12.783757;0
172.217.30.110;0.025283;2018-06-26 10:40:13.312404;0
172.217.30.110;0.024444;2018-06-26 10:40:13.839339;0
172.217.30.110;0.024381;2018-06-26 10:40:14.366476;0
172.217.30.110;0.025046;2018-06-26 10:40:14.894084;0
172.217.30.110;0.025019;2018-06-26 10:40:15.420831;0
172.217.30.110;0.024581;2018-06-26 10:40:15.947431;0
172.217.30.110;0.025981;2018-06-26 10:40:16.476637;0
172.217.30.110;0.024065;2018-06-26 10:40:17.003976;0
172.217.30.110;0.025686;2018-06-26 10:40:17.532902;0
172.217.30.110;0.025256;2018-06-26 10:40:18.060817;0
172.217.30.110;0.023900;2018-06-26 10:40:18.588193;0
172.217.30.110;0.025791;2018-06-26 10:40:19.117937;0
172.217.30.110;0.025307;2018-06-26 10:40:19.646072;0
172.217.30.110;0.026306;2018-06-26 10:40:20.175014;0
172.217.30.110;0.024646;2018-06-26 10:40:20.702116;0
172.217.30.110;0.026317;2018-06-26 10:40:21.230986;0
172.217.30.110;0.025659;2018-06-26 10:40:21.759736;0
172.217.30.110;0.025801;2018-06-26 10:40:22.288081;0
172.217.30.110;0.024374;2018-06-26 10:40:22.815823;0
172.217.30.110;0.025952;2018-06-26 10:40:23.344687;0
172.217.30.110;0.025266;2018-06-26 10:40:23.873307;0
172.217.30.110;0.025712;2018-06-26 10:40:24.401724;0
172.217.30.110;0.024338;2018-06-26 10:40:24.928865;0
216.58.202.174;0.036133;2018-06-26 10:40:25.493225;0
216.58.202.174;0.023786;2018-06-26 10:40:26.020134;0
216.58.202.174;0.024294;2018-06-26 10:40:26.547249;0
216.58.202.174;0.024297;2018-06-26 10:40:27.074474;0
216.58.202.174;0.022204;2018-06-26 10:40:27.599838;0
216.58.202.174;0.024713;2018-06-26 10:40:28.127111;0
216.58.202.174;0.022303;2018-06-26 10:40:28.651724;0
216.58.202.174;0.022838;2018-06-26 10:40:29.177856;0
216.58.202.174;0.022585;2018-06-26 10:40:29.703544;0
216.58.202.174;0.023776;2018-06-26 10:40:30.230697;0
216.58.202.174;0.023166;2018-06-26 10:40:30.756378;0
216.58.202.174;0.022828;2018-06-26 10:40:31.281756;0
216.58.202.174;0.023177;2018-06-26 10:40:31.807406;0
216.58.202.174;0.024210;2018-06-26 10:40:32.334822;0
216.58.202.174;0.044180;2018-06-26 10:40:32.881158;0
216.58.202.174;0.023018;2018-06-26 10:40:33.406554;0
216.58.202.174;0.022575;2018-06-26 10:40:33.932033;0
216.58.202.174;0.023609;2018-06-26 10:40:34.457888;0
216.58.202.174;0.022041;2018-06-26 10:40:34.982578;0
216.58.202.174;0.023476;2018-06-26 10:40:35.508754;0
216.58.202.174;0.024021;2018-06-26 10:40:36.036152;0
216.58.202.174;0.022230;2018-06-26 10:40:36.561603;0
216.58.202.174;0.024708;2018-06-26 10:40:37.088981;0
216.58.202.174;0.022435;2018-06-26 10:40:37.614356;0
216.58.202.174;0.024540;2018-06-26 10:40:38.141794;0
216.58.202.174;0.023052;2018-06-26 10:40:38.667182;0
216.58.202.174;0.024684;2018-06-26 10:40:39.194161;0
216.58.202.174;0.023687;2018-06-26 10:40:39.719794;0
216.58.202.174;0.024403;2018-06-26 10:40:40.246938;0
216.58.202.174;0.022666;2018-06-26 10:40:40.772613;0
216.58.202.174;0.023704;2018-06-26 10:40:41.299244;0
216.58.202.174;0.027958;2018-06-26 10:40:41.829662;0
216.58.202.174;0.023513;2018-06-26 10:40:42.355559;0
216.58.202.174;0.022160;2018-06-26 10:40:42.880731;0
216.58.202.174;0.024131;2018-06-26 10:40:43.407901;0
216.58.202.174;0.022254;2018-06-26 10:40:43.933307;0
216.58.202.174;0.023314;2018-06-26 10:40:44.458991;0
216.58.202.174;0.023073;2018-06-26 10:40:44.984664;0
216.58.202.174;0.022851;2018-06-26 10:40:45.510300;0
216.58.202.174;0.024081;2018-06-26 10:40:46.037201;0
216.58.202.174;0.022837;2018-06-26 10:40:46.562960;0
216.58.202.174;0.023418;2018-06-26 10:40:47.088801;0
216.58.202.174;0.022758;2018-06-26 10:40:47.614734;0
216.58.202.174;0.024143;2018-06-26 10:40:48.141152;0
216.58.202.174;0.023479;2018-06-26 10:40:48.667055;0
216.58.202.174;0.023885;2018-06-26 10:40:49.193927;0
216.58.202.174;0.023337;2018-06-26 10:40:49.720368;0
216.58.202.174;0.023422;2018-06-26 10:40:50.247040;0
216.58.202.174;0.022894;2018-06-26 10:40:50.772881;0
216.58.202.174;0.023884;2018-06-26 10:40:51.299831;0
216.58.202.174;0.022964;2018-06-26 10:40:51.825305;0
216.58.202.174;0.024464;2018-06-26 10:40:52.352668;0
216.58.202.174;0.023618;2018-06-26 10:40:52.879545;0
216.58.202.174;0.023344;2018-06-26 10:40:53.405160;0
216.58.202.174;0.022218;2018-06-26 10:40:53.930606;0
216.58.202.174;0.024276;2018-06-26 10:40:54.457587;0
216.58.202.174;0.022810;2018-06-26 10:40:54.983463;0
216.58.202.174;0.024416;2018-06-26 10:40:55.510428;0
216.58.202.174;0.023371;2018-06-26 10:40:56.036056;0
216.58.202.174;0.022947;2018-06-26 10:40:56.561438;0
216.58.202.174;0.041765;2018-06-26 10:40:57.105405;0
216.58.202.174;0.053419;2018-06-26 10:40:57.662026;0
216.58.202.174;0.024118;2018-06-26 10:40:58.189396;0
216.58.202.174;0.022090;2018-06-26 10:40:58.714533;0
216.58.202.174;0.024282;2018-06-26 10:40:59.242162;0
216.58.202.174;0.022755;2018-06-26 10:40:59.768088;0
216.58.202.174;0.023984;2018-06-26 10:41:00.295055;0
216.58.202.174;0.022671;2018-06-26 10:41:00.820863;0
216.58.202.174;0.023503;2018-06-26 10:41:01.347431;0
216.58.202.174;0.023301;2018-06-26 10:41:01.873712;0
216.58.202.174;0.024496;2018-06-26 10:41:02.400858;0
216.58.202.174;0.023753;2018-06-26 10:41:02.927529;0
216.58.202.174;0.023928;2018-06-26 10:41:03.453638;0
216.58.202.174;0.023117;2018-06-26 10:41:03.978801;0
216.58.202.174;0.025166;2018-06-26 10:41:04.506324;0
216.58.202.174;0.023820;2018-06-26 10:41:05.032900;0
216.58.202.174;0.022698;2018-06-26 10:41:05.558291;0
216.58.202.174;0.023057;2018-06-26 10:41:06.083992;0
216.58.202.174;0.022373;2018-06-26 10:41:06.609667;0
216.58.202.174;0.023798;2018-06-26 10:41:07.136815;0
216.58.202.174;0.022463;2018-06-26 10:41:07.662209;0
216.58.202.174;0.023112;2018-06-26 10:41:08.187911;0
216.58.202.174;0.022809;2018-06-26 10:41:08.713341;0
216.58.202.174;0.024178;2018-06-26 10:41:09.240660;0
216.58.202.174;0.022576;2018-06-26 10:41:09.766134;0
216.58.202.174;0.023443;2018-06-26 10:41:10.291507;0
216.58.202.174;0.023447;2018-06-26 10:41:10.817480;0
216.58.202.174;0.023816;2018-06-26 10:41:11.343365;0
216.58.202.174;0.023459;2018-06-26 10:41:11.868812;0
216.58.202.174;0.023962;2018-06-26 10:41:12.395686;0
216.58.202.174;0.023925;2018-06-26 10:41:12.923130;0
216.58.202.174;0.025265;2018-06-26 10:41:13.451034;0
216.58.202.174;0.168828;2018-06-26 10:41:14.122516;0
216.58.202.174;0.159419;2018-06-26 10:41:14.784973;0
216.58.202.174;0.190279;2018-06-26 10:41:15.478555;0
216.58.202.174;0.185610;2018-06-26 10:41:16.167295;0
216.58.202.174;0.161346;2018-06-26 10:41:16.831872;0
216.58.202.174;0.192458;2018-06-26 10:41:17.527635;0
216.58.202.174;0.189761;2018-06-26 10:41:18.220466;0
216.58.202.174;0.137480;2018-06-26 10:41:18.860912;0
216.58.202.174;0.180737;2018-06-26 10:41:19.544570;0
216.58.202.174;0.191741;2018-06-26 10:41:20.239193;0
216.58.202.174;0.191579;2018-06-26 10:41:20.934167;0
216.58.202.174;0.190637;2018-06-26 10:41:21.627731;0
216.58.202.174;0.024380;2018-06-26 10:41:22.155120;0
216.58.202.174;0.023462;2018-06-26 10:41:22.681502;0
216.58.202.174;0.024551;2018-06-26 10:41:23.209283;0
216.58.202.174;0.023417;2018-06-26 10:41:23.735892;0
216.58.202.174;0.024466;2018-06-26 10:41:24.263297;0
172.217.29.142;0.024899;2018-06-26 10:41:24.866235;0
172.217.29.142;0.024662;2018-06-26 10:41:25.394301;0
172.217.29.142;0.022387;2018-06-26 10:41:25.920145;0
172.217.29.142;0.024145;2018-06-26 10:41:26.447533;0
172.217.29.142;0.023792;2018-06-26 10:41:26.974486;0
172.217.29.142;0.024281;2018-06-26 10:41:27.501870;0
172.217.29.142;0.024121;2018-06-26 10:41:28.029012;0
172.217.29.142;0.023746;2018-06-26 10:41:28.555940;0
172.217.29.142;0.024547;2018-06-26 10:41:29.083343;0
172.217.29.142;0.023763;2018-06-26 10:41:29.610473;0
172.217.29.142;0.023863;2018-06-26 10:41:30.137437;0
172.217.29.142;0.023130;2018-06-26 10:41:30.663367;0
172.217.29.142;0.023793;2018-06-26 10:41:31.190528;0
172.217.29.142;0.023627;2018-06-26 10:41:31.717646;0
172.217.29.142;0.024677;2018-06-26 10:41:32.245797;0
172.217.29.142;0.022734;2018-06-26 10:41:32.771962;0
172.217.29.142;0.024117;2018-06-26 10:41:33.299346;0
172.217.29.142;0.023053;2018-06-26 10:41:33.825799;0
172.217.29.142;0.024259;2018-06-26 10:41:34.353481;0
172.217.29.142;0.023979;2018-06-26 10:41:34.880862;0
172.217.29.142;0.024986;2018-06-26 10:41:35.409247;0
172.217.29.142;0.024095;2018-06-26 10:41:35.936493;0
172.217.29.142;0.025302;2018-06-26 10:41:36.465118;0
172.217.29.142;0.022816;2018-06-26 10:41:36.990732;0
172.217.29.142;0.023945;2018-06-26 10:41:37.517889;0
172.217.29.142;0.024115;2018-06-26 10:41:38.045092;0
172.217.29.142;0.023662;2018-06-26 10:41:38.571940;0
172.217.29.142;0.024729;2018-06-26 10:41:39.099599;0
172.217.29.142;0.023640;2018-06-26 10:41:39.626531;0
172.217.29.142;0.023943;2018-06-26 10:41:40.153475;0
172.217.29.142;0.024335;2018-06-26 10:41:40.681108;0
172.217.29.142;0.023943;2018-06-26 10:41:41.208238;0
172.217.29.142;0.023885;2018-06-26 10:41:41.735172;0
172.217.29.142;0.023727;2018-06-26 10:41:42.262077;0
172.217.29.142;0.023266;2018-06-26 10:41:42.787971;0
172.217.29.142;0.024209;2018-06-26 10:41:43.314913;0
172.217.29.142;0.022835;2018-06-26 10:41:43.840541;0
172.217.29.142;0.024030;2018-06-26 10:41:44.367762;0
172.217.29.142;0.024083;2018-06-26 10:41:44.894860;0
172.217.29.142;0.023686;2018-06-26 10:41:45.421808;0
172.217.29.142;0.023871;2018-06-26 10:41:45.949220;0
172.217.29.142;0.023837;2018-06-26 10:41:46.476420;0
172.217.29.142;0.027264;2018-06-26 10:41:47.006315;0
172.217.29.142;0.025714;2018-06-26 10:41:47.534449;0
172.217.29.142;0.024742;2018-06-26 10:41:48.061596;0
172.217.29.142;0.024367;2018-06-26 10:41:48.588453;0
172.217.29.142;0.024885;2018-06-26 10:41:49.116147;0
172.217.29.142;0.022776;2018-06-26 10:41:49.641053;0
172.217.29.142;0.074543;2018-06-26 10:41:50.218453;0
172.217.29.142;0.046307;2018-06-26 10:41:50.767166;0
172.217.29.142;0.025229;2018-06-26 10:41:51.294636;0
172.217.29.142;0.059720;2018-06-26 10:41:51.856925;0
172.217.29.142;0.024829;2018-06-26 10:41:52.383924;0
172.217.29.142;0.025129;2018-06-26 10:41:52.912208;0
172.217.29.142;0.024072;2018-06-26 10:41:53.439776;0
172.217.29.142;0.023963;2018-06-26 10:41:53.966708;0
172.217.29.142;0.024104;2018-06-26 10:41:54.494073;0
172.217.29.142;0.022915;2018-06-26 10:41:55.019735;0
172.217.29.142;0.023884;2018-06-26 10:41:55.546858;0
172.217.29.142;0.024670;2018-06-26 10:41:56.074115;0
172.217.29.142;0.024084;2018-06-26 10:41:56.601238;0
172.217.29.142;0.023732;2018-06-26 10:41:57.127953;0
172.217.29.142;0.024364;2018-06-26 10:41:57.655527;0
172.217.29.142;0.023980;2018-06-26 10:41:58.182715;0
172.217.29.142;0.024144;2018-06-26 10:41:58.710145;0
172.217.29.142;0.024941;2018-06-26 10:41:59.238315;0
172.217.29.142;0.022801;2018-06-26 10:41:59.763914;0
172.217.29.142;0.024587;2018-06-26 10:42:00.291672;0
172.217.29.142;0.024103;2018-06-26 10:42:00.818788;0
172.217.29.142;0.025065;2018-06-26 10:42:01.347173;0
172.217.29.142;0.022718;2018-06-26 10:42:01.872823;0
172.217.29.142;0.023940;2018-06-26 10:42:02.399959;0
172.217.29.142;0.024016;2018-06-26 10:42:02.927211;0
172.217.29.142;0.023738;2018-06-26 10:42:03.454282;0
172.217.29.142;0.022870;2018-06-26 10:42:03.980018;0
172.217.29.142;0.024833;2018-06-26 10:42:04.507118;0
172.217.29.142;0.024093;2018-06-26 10:42:05.034242;0
172.217.29.142;0.022942;2018-06-26 10:42:05.559658;0
172.217.29.142;0.024889;2018-06-26 10:42:06.086825;0
172.217.29.142;0.023381;2018-06-26 10:42:06.612748;0
172.217.29.142;0.024631;2018-06-26 10:42:07.139937;0
172.217.29.142;0.023109;2018-06-26 10:42:07.665340;0
172.217.29.142;0.024920;2018-06-26 10:42:08.192718;0
172.217.29.142;0.023772;2018-06-26 10:42:08.719948;0
172.217.29.142;0.025105;2018-06-26 10:42:09.248102;0
172.217.29.142;0.023525;2018-06-26 10:42:09.774180;0
172.217.29.142;0.024934;2018-06-26 10:42:10.301386;0
172.217.29.142;0.024129;2018-06-26 10:42:10.828561;0
172.217.29.142;0.024374;2018-06-26 10:42:11.355274;0
172.217.29.142;0.024510;2018-06-26 10:42:11.882622;0
172.217.29.142;0.024382;2018-06-26 10:42:12.409803;0
172.217.29.142;0.023713;2018-06-26 10:42:12.936741;0
172.217.29.142;0.024086;2018-06-26 10:42:13.464109;0
172.217.29.142;0.023129;2018-06-26 10:42:13.989724;0
172.217.29.142;0.024320;2018-06-26 10:42:14.516650;0
172.217.29.142;0.025752;2018-06-26 10:42:15.045028;0
172.217.29.142;0.023710;2018-06-26 10:42:15.571181;0
172.217.29.142;0.024945;2018-06-26 10:42:16.098660;0
172.217.29.142;0.023991;2018-06-26 10:42:16.625039;0
172.217.29.142;0.025000;2018-06-26 10:42:17.152767;0
172.217.29.142;0.024661;2018-06-26 10:42:17.680071;0
172.217.29.142;0.024739;2018-06-26 10:42:18.207060;0
172.217.29.142;0.023890;2018-06-26 10:42:18.733959;0
172.217.29.142;0.024681;2018-06-26 10:42:19.261106;0
172.217.29.142;0.024641;2018-06-26 10:42:19.788374;0
172.217.29.142;0.025080;2018-06-26 10:42:20.316691;0
172.217.29.142;0.023730;2018-06-26 10:42:20.844084;0
172.217.29.142;0.176398;2018-06-26 10:42:21.523014;0
172.217.29.142;0.192848;2018-06-26 10:42:22.218720;0
172.217.29.142;0.193539;2018-06-26 10:42:22.915098;0
172.217.29.142;0.191485;2018-06-26 10:42:23.609418;0
172.217.29.142;0.191653;2018-06-26 10:42:24.303811;0
172.217.29.142;0.183203;2018-06-26 10:42:24.989994;0
172.217.29.142;0.178185;2018-06-26 10:42:25.670466;0
172.217.29.142;0.192546;2018-06-26 10:42:26.366290;0
172.217.29.142;0.182681;2018-06-26 10:42:27.052125;0
172.217.29.142;0.151735;2018-06-26 10:42:27.706931;0
172.217.29.142;0.151183;2018-06-26 10:42:28.360311;0
172.217.29.142;0.191261;2018-06-26 10:42:29.053996;0
172.217.29.142;0.144151;2018-06-26 10:42:29.700702;0
172.217.29.142;0.024878;2018-06-26 10:42:30.228888;0
172.217.29.142;0.024066;2018-06-26 10:42:30.756023;0
172.217.29.142;0.024724;2018-06-26 10:42:31.283988;0
172.217.29.142;0.023479;2018-06-26 10:42:31.810338;0
172.217.29.142;0.024508;2018-06-26 10:42:32.337766;0
172.217.29.142;0.023986;2018-06-26 10:42:32.864977;0
172.217.29.142;0.024001;2018-06-26 10:42:33.392141;0
172.217.29.142;0.024070;2018-06-26 10:42:33.919254;0
172.217.29.142;0.024614;2018-06-26 10:42:34.446692;0
172.217.29.142;0.023227;2018-06-26 10:42:34.973567;0
172.217.29.142;0.024106;2018-06-26 10:42:35.500995;0
172.217.29.142;0.024562;2018-06-26 10:42:38.209945;0
172.217.29.142;0.024940;2018-06-26 10:42:38.738243;0
172.217.29.142;0.025269;2018-06-26 10:42:39.266738;0
172.217.29.142;0.023587;2018-06-26 10:42:39.793392;0
172.217.29.142;0.024923;2018-06-26 10:42:40.320546;0
172.217.29.142;0.022322;2018-06-26 10:42:40.845497;0
172.217.29.142;0.024940;2018-06-26 10:42:41.373112;0
172.217.29.142;0.025293;2018-06-26 10:42:41.901302;0
172.217.29.142;0.025484;2018-06-26 10:42:42.429384;0
172.217.29.142;0.023273;2018-06-26 10:42:42.954800;0
172.217.29.142;0.070276;2018-06-26 10:42:43.527088;0
172.217.29.142;0.068914;2018-06-26 10:42:44.098505;0
172.217.29.142;0.068648;2018-06-26 10:42:44.670022;0
172.217.29.142;0.066633;2018-06-26 10:42:45.239434;0
172.217.29.142;0.177633;2018-06-26 10:42:45.919203;0
172.217.29.142;0.179809;2018-06-26 10:42:46.602086;0
172.217.29.142;0.138566;2018-06-26 10:42:47.243836;0
172.217.29.142;0.190526;2018-06-26 10:42:47.937168;0
172.217.29.142;0.179696;2018-06-26 10:42:48.619491;0
172.217.29.142;0.187655;2018-06-26 10:42:49.310473;0
172.217.29.142;0.175459;2018-06-26 10:42:49.989228;0
172.217.29.142;0.191243;2018-06-26 10:42:50.683309;0
172.217.29.142;0.192767;2018-06-26 10:42:51.379280;0
172.217.29.142;0.191166;2018-06-26 10:42:52.073398;0
172.217.29.142;0.191498;2018-06-26 10:42:52.767992;0
172.217.29.142;0.190933;2018-06-26 10:42:53.461681;0
172.217.29.142;0.023918;2018-06-26 10:42:53.988540;0
172.217.29.142;0.024133;2018-06-26 10:42:54.515669;0
172.217.29.142;0.025158;2018-06-26 10:42:55.044315;0
172.217.29.142;0.024327;2018-06-26 10:42:55.571746;0
172.217.29.142;0.025645;2018-06-26 10:42:56.100436;0
172.217.29.142;0.024056;2018-06-26 10:42:56.627548;0
172.217.29.142;0.024462;2018-06-26 10:42:57.154706;0
172.217.29.142;0.036434;2018-06-26 10:42:57.694458;0
172.217.29.142;0.071516;2018-06-26 10:42:58.269431;0
172.217.29.142;0.069173;2018-06-26 10:42:58.841826;0
172.217.29.142;0.073541;2018-06-26 10:42:59.418539;0
172.217.29.142;0.074007;2018-06-26 10:42:59.995891;0
172.217.29.142;0.024631;2018-06-26 10:43:00.523605;0
172.217.29.142;0.023771;2018-06-26 10:43:01.050521;0
172.217.29.142;0.022319;2018-06-26 10:43:01.575971;0
172.217.29.142;0.024636;2018-06-26 10:43:02.103626;0
172.217.29.142;0.024244;2018-06-26 10:43:02.630730;0
172.217.29.142;0.023187;2018-06-26 10:43:03.157120;0
172.217.29.142;0.022650;2018-06-26 10:43:03.683059;0
172.217.29.142;0.024096;2018-06-26 10:43:04.210296;0
172.217.29.142;0.024276;2018-06-26 10:43:04.737904;0
172.217.29.142;0.024976;2018-06-26 10:43:05.266028;0
172.217.29.142;0.024074;2018-06-26 10:43:05.793475;0
172.217.29.142;0.024046;2018-06-26 10:43:06.320866;0
172.217.29.142;0.023651;2018-06-26 10:43:06.847813;0
172.217.29.142;0.023869;2018-06-26 10:43:07.375207;0
172.217.29.142;0.023687;2018-06-26 10:43:07.902314;0
172.217.29.142;0.024125;2018-06-26 10:43:08.429540;0
172.217.29.142;0.023825;2018-06-26 10:43:08.956548;0
172.217.29.142;0.024173;2018-06-26 10:43:09.484099;0
172.217.29.142;0.023532;2018-06-26 10:43:10.010503;0
172.217.29.142;0.024585;2018-06-26 10:43:10.538157;0
172.217.29.142;0.023592;2018-06-26 10:43:11.064866;0
172.217.29.142;0.024274;2018-06-26 10:43:11.592515;0
172.217.29.142;0.025324;2018-06-26 10:43:12.120952;0
172.217.29.142;0.023890;2018-06-26 10:43:12.648324;0
172.217.29.142;0.023944;2018-06-26 10:43:13.175228;0
172.217.29.142;0.023621;2018-06-26 10:43:13.702274;0
172.217.29.142;0.024294;2018-06-26 10:43:14.229782;0
172.217.29.142;0.022675;2018-06-26 10:43:14.755219;0
172.217.29.142;0.024653;2018-06-26 10:43:15.282585;0
172.217.29.142;0.023611;2018-06-26 10:43:15.809510;0
172.217.29.142;0.024002;2018-06-26 10:43:16.336908;0
172.217.29.142;0.023340;2018-06-26 10:43:16.863597;0
172.217.29.142;0.024512;2018-06-26 10:43:17.390972;0
172.217.29.142;0.022485;2018-06-26 10:43:17.916403;0
172.217.29.142;0.024676;2018-06-26 10:43:18.444182;0
172.217.29.142;0.023685;2018-06-26 10:43:18.970751;0
